1992,1,Quesos,Carne,Leche,Lactosuero,Huevos,Tocino,Carne,Carne,Despojos,Carne,Suero,Carne,Mantequilla,Productos,Animales,Otros,Pieles,Gallos,,,,,,,,,,,
1992,2,Carne,Tocino,Carne,Leche,Gallos,Suero,Productos,Huevos,Pescado,Moluscos,Otros,Filetes,Quesos,Carne,,,,,,,,,,,,,,,
1992,3,Carne,Lactosuero,Productos,Otros,Quesos,Miel,Pescado,Leche,Animales,Despojos,Suero,Mantequilla,Carne,Huevos,Animales,Gallos,,,,,,,,,,,,,
1992,4,Quesos,Productos,Miel,Carne,Leche,Crustáceos,Despojos,Carne,Pieles,Pescado,Productos,Caballos,Gallos,Huevos,Leche,Suero,Mantequilla,,,,,,,,,,,,
1992,5,Animales,Carne,Filetes,Miel,Gallos,Quesos,Suero,Mantequilla,Crustáceos,Animales,Carne,Productos,Huevos,Carne,Otros,Caballos,Leche,,,,,,,,,,,,
1992,6,Leche,Filetes,Miel,Carne,Carne,Otros,Huevos,Peces,Gallos,Crustáceos,Quesos,Tocino,Tripas,Mantequilla,Despojos,Pescado,Carne,Suero,,,,,,,,,,,
1992,7,Crustáceos,Productos,Carne,Carne,Tripas,Suero,Huevos,Carne,Carne,Pescado,Leche,Otros,Mantequilla,Gallos,Quesos,,,,,,,,,,,,,,
1992,8,Despojos,Quesos,Carne,Crustáceos,Gallos,Carne,Carne,Otros,Carne,Peces,Filetes,Carne,Suero,Pescado,Mantequilla,Productos,Leche,,,,,,,,,,,,
1992,9,Leche,Productos,Suero,Pescado,Animales,Caballos,Crustáceos,Gallos,Filetes,Mantequilla,Carne,Quesos,Animales,Carne,Huevos,Carne,Leche,,,,,,,,,,,,
1992,10,Animales,Leche,Carne,Carne,Filetes,Despojos,Pescado,Otros,Carne,Pieles,Quesos,Huevos,Crustáceos,Productos,Suero,Leche,Gallos,Carne,Pescado,,,,,,,,,,
1992,11,Carne,Gallos,Miel,Despojos,Carne,Quesos,Huevos,Carne,Crustáceos,Otros,Carne,Caballos,Filetes,Leche,Mantequilla,Suero,Leche,Pescado,Productos,,,,,,,,,,
1992,12,Carne,Mantequilla,Leche,Carne,Leche,Despojos,Animales,Huevos,Tripas,Crustáceos,Moluscos,Quesos,Carne,Carne,Pescado,Miel,Suero,Gallos,Productos,Filetes,,,,,,,,,
1993,1,Crustáceos,Leche,Huevos,Suero,Mantequilla,Otros,Animales,Carne,Productos,Leche,Quesos,Huesos,Carne,Gallos,Carne,Despojos,Carne,,,,,,,,,,,,
1993,2,Carne,Suero,Crustáceos,Quesos,Leche,Leche,Animales,Gallos,Tocino,Huevos,Filetes,,,,,,,,,,,,,,,,,,
1993,3,Moluscos,Leche,Gallos,Otros,Carne,Crustáceos,Caballos,Pescado,Animales,Productos,Filetes,Leche,Suero,Despojos,Pescado,Huevos,Quesos,Pieles,,,,,,,,,,,
1993,4,Carne,Pescado,Animales,Caballos,Suero,Despojos,Mantequilla,Productos,Animales,Pescado,Carne,Quesos,Carne,Leche,Crustáceos,Moluscos,Gallos,Huevos,Leche,Filetes,,,,,,,,,
1993,5,Leche,Animales,Animales,Carne,Moluscos,Mantequilla,Pieles,Huevos,Pescado,Crustáceos,Gallos,Productos,Pescado,Suero,Quesos,Leche,Caballos,Tripas,Filetes,,,,,,,,,,
1993,6,Carne,Carne,Crustáceos,Otros,Animales,Quesos,Huevos,Miel,Moluscos,Mantequilla,Pescado,Leche,Suero,Productos,Leche,Tocino,Filetes,Caballos,Pescado,Gallos,,,,,,,,,
1993,7,Quesos,Leche,Carne,Productos,Carne,Moluscos,Animales,Pieles,Filetes,Leche,Suero,Mantequilla,Gallos,Productos,Pescado,Caballos,Animales,Crustáceos,Huevos,Peces,Carne,,,,,,,,
1993,8,Carne,Carne,Carne,Gallos,Quesos,Huesos,Leche,Crustáceos,Animales,Suero,Caballos,Mantequilla,Animales,Leche,Pieles,Huevos,Filetes,,,,,,,,,,,,
1993,9,Despojos,Moluscos,Filetes,Gallos,Leche,Caballos,Productos,Carne,Mantequilla,Suero,Peces,Huevos,Crustáceos,Animales,Quesos,Cabello,Tocino,Leche,Huevos,Pescado,Carne,Miel,Carne,,,,,,
1993,10,Mantequilla,Miel,Carne,Productos,Suero,Pescado,Moluscos,Crustáceos,Caballos,Pescado,Quesos,Gallos,Carne,Leche,Carne,Filetes,Huevos,Peces,Animales,,,,,,,,,,
1993,11,Mantequilla,Filetes,Carne,Tocino,Suero,Carne,Leche,Pescado,Animales,Productos,Pescado,Quesos,Gallos,Huevos,Miel,Huevos,Pieles,Leche,Pescado,Crustáceos,Moluscos,Otros,Carne,Carne,,,,,
1993,12,Crustáceos,Filetes,Pescado,Pescado,Otros,Caballos,Carne,Despojos,Animales,Quesos,Suero,Leche,Mantequilla,Miel,Gallos,Peces,Huevos,Tripas,Carne,Leche,Carne,Productos,,,,,,,
1994,1,Leche,Huevos,Carne,Animales,Miel,Quesos,Pescado,Productos,Mantequilla,Gallos,Leche,Carne,Crustáceos,Suero,Otros,Productos,Despojos,Filetes,Peces,,,,,,,,,,
1994,2,Carne,Leche,Gallos,Crustáceos,Carne,Caballos,Suero,Animales,Pescado,Filetes,Carne,Mantequilla,Tocino,Pescado,Animales,Huevos,Productos,Quesos,Leche,Moluscos,,,,,,,,,
1994,3,Mantequilla,Pescado,Otros,Carne,Pescado,Filetes,Gallos,Carne,Carne,Huevos,Quesos,Moluscos,Animales,Caballos,Pescado,Despojos,Peces,Leche,Pieles,Suero,Productos,Carne,Miel,Crustáceos,Leche,,,,
1994,4,Carne,Productos,Animales,Gallos,Pieles,Leche,Pescado,Peces,Pescado,Crustáceos,Carne,Carne,Suero,Carne,Quesos,Filetes,Pescado,Carne,Huevos,,,,,,,,,,
1994,5,Crustáceos,Otros,Pescado,Animales,Huevos,Leche,Mantequilla,Suero,Carne,Filetes,Quesos,Carne,Pescado,Caballos,Miel,Carne,Peces,Leche,Gallos,Carne,Productos,,,,,,,,
1994,6,Filetes,Carne,Otros,Peces,Leche,Carne,Animales,Mantequilla,Pescado,Crustáceos,Huevos,Suero,Gallos,Carne,Leche,Quesos,Carne,Animales,Carne,,,,,,,,,,
1994,7,Huevos,Leche,Leche,Suero,Carne,Carne,Animales,Despojos,Miel,Mantequilla,Filetes,Quesos,Carne,Carne,Otros,Crustáceos,Animales,Moluscos,Gallos,Ambar,Pescado,,,,,,,,
1994,8,Pescado,Productos,Filetes,Peces,Gallos,Moluscos,Leche,Carne,Huevos,Carne,Lactosuero,Pieles,Otros,Animales,Leche,Carne,Crustáceos,Mantequilla,Quesos,Suero,,,,,,,,,
1994,9,Productos,Carne,Suero,Peces,Quesos,Pescado,Huevos,Moluscos,Carne,Despojos,Carne,Gallos,Pieles,Leche,Mantequilla,Leche,Pescado,Pescado,Crustáceos,Carne,,,,,,,,,
1994,10,Filetes,Carne,Carne,Peces,Quesos,Gallos,Otros,Huevos,Leche,Moluscos,Pescado,Mantequilla,Crustáceos,Tocino,Pescado,Suero,Productos,Leche,Huevos,Carne,Las,Animales,,,,,,,
1994,11,Pescado,Moluscos,Leche,Pescado,Quesos,Leche,Pescado,Otros,Carne,Animales,Gallos,Las,Mantequilla,Suero,Huevos,Carne,Crustáceos,Tripas,Peces,Filetes,Productos,Carne,,,,,,,
1994,12,Miel,Suero,Carne,Crustáceos,Peces,Leche,Productos,Huevos,Gallos,Moluscos,Leche,Pescado,Pescado,Quesos,Carne,Carne,Carne,Mantequilla,Carne,Filetes,,,,,,,,,
1995,1,Carne,Productos,Pescado,Huevos,Quesos,Crustáceos,Carne,Otros,Leche,Leche,Gallos,Mantequilla,Carne,Suero,,,,,,,,,,,,,,,
1995,2,Despojos,Filetes,Lactosuero,Leche,Pescado,Tripas,Suero,Carne,Moluscos,Quesos,Crustáceos,Huevos,Caballos,Carne,Productos,Mantequilla,Pescado,Gallos,Carne,Leche,,,,,,,,,
1995,3,Lactosuero,Leche,Pieles,Moluscos,Peces,Crustáceos,Carne,Pescado,Pescado,Quesos,Filetes,Suero,Pescado,Carne,Carne,Huevos,Carne,Mantequilla,Animales,Productos,Leche,Gallos,,,,,,,
1995,4,Pescado,Productos,Despojos,Suero,Animales,Filetes,Pescado,Carne,Leche,Crustáceos,Peces,Leche,Huevos,Carne,Quesos,Moluscos,Gallos,Lactosuero,Carne,Miel,Mantequilla,,,,,,,,
1995,5,Huevos,Suero,Pescado,Miel,Leche,Peces,Pescado,Leche,Crustáceos,Quesos,Carne,Gallos,Productos,Mantequilla,Tocino,Carne,Carne,Filetes,Carne,Moluscos,Animales,Animales,,,,,,,
1995,6,Leche,Productos,Peces,Miel,Mantequilla,Animales,Moluscos,Quesos,Carne,Carne,Pescado,Carne,Carne,Pescado,Pescado,Huevos,Leche,Filetes,Gallos,Suero,Crustáceos,,,,,,,,
1995,7,Coral,Peces,Gallos,Filetes,Suero,Miel,Leche,Quesos,Carne,Carne,Pescado,Animales,Productos,Crustáceos,Pieles,Huevos,Moluscos,Leche,Pescado,Mantequilla,,,,,,,,,
1995,8,Moluscos,Huevos,Carne,Pescado,Pescado,Carne,Leche,Quesos,Carne,Leche,Crustáceos,Gallos,Animales,Suero,Filetes,Mantequilla,,,,,,,,,,,,,
1995,9,Suero,Caballos,Productos,Animales,Peces,Miel,Leche,Quesos,Gallos,Carne,Leche,Mantequilla,Filetes,Animales,Lactosuero,Pescado,Huevos,Crustáceos,Carne,,,,,,,,,,
1995,10,Animales,Carne,Mantequilla,Huevos,Leche,Productos,Animales,Quesos,Carne,Pescado,Leche,Pescado,Peces,Gallos,Filetes,Suero,Caballos,Carne,Crustáceos,Miel,,,,,,,,,
1995,11,Carne,Animales,Filetes,Leche,Crustáceos,Gallos,Mantequilla,Productos,Pescado,Pescado,Pescado,Leche,Quesos,Despojos,Suero,Carne,,,,,,,,,,,,,
1995,12,Huevos,Suero,Crustáceos,Peces,Gallos,Carne,Carne,Animales,Despojos,Pescado,Quesos,Caballos,Moluscos,Leche,Productos,Filetes,Pescado,Mantequilla,Pescado,Leche,,,,,,,,,
1996,1,Moluscos,Crustáceos,Pescado,Quesos,Productos,Carne,Suero,Carne,Gallos,Mantequilla,Otros,Filetes,Carne,Huevos,Animales,Peces,Pescado,Leche,Leche,,,,,,,,,,
1996,2,Pescado,Quesos,Crustáceos,Huevos,Gallos,Carne,Carne,Mantequilla,Carne,Suero,Miel,Otros,Leche,Pescado,Despojos,Tocino,Carne,Animales,Caballos,Leche,Productos,,,,,,,,
1996,3,Filetes,Tripas,Pescado,Animales,Pescado,Leche,Peces,Leche,Quesos,Gallos,Suero,Pescado,Moluscos,Despojos,Crustáceos,Huevos,Mantequilla,Carne,Carne,Productos,Carne,,,,,,,,
1996,4,Suero,Leche,Carne,Moluscos,Filetes,Leche,Pescado,Productos,Pescado,Animales,Miel,Pieles,Mantequilla,Carne,Crustáceos,Carne,Despojos,Gallos,Pescado,Quesos,Peces,,,,,,,,
1996,5,Pescado,Despojos,Moluscos,Gallos,Suero,Crustáceos,Lactosuero,Carne,Leche,Carne,Pescado,Carne,Huevos,Leche,Animales,Productos,Quesos,,,,,,,,,,,,
1996,6,Mantequilla,Suero,Leche,Carne,Quesos,Carne,Carne,Peces,Gallos,Pescado,Filetes,Animales,Leche,Pescado,Miel,Productos,Carne,Otros,Crustáceos,,,,,,,,,,
1996,7,Gallos,Tripas,Leche,Pescado,Huevos,Moluscos,Quesos,Carne,Peces,Crustáceos,Suero,Otros,Despojos,Carne,Carne,Pescado,Productos,Leche,Animales,Mantequilla,,,,,,,,,
1996,8,Gallos,Quesos,Productos,Carne,Peces,Animales,Crustáceos,Otros,Carne,Leche,Leche,Carne,Suero,Animales,Pescado,Mantequilla,Pescado,Huevos,Carne,,,,,,,,,,
1996,9,Leche,Carne,Productos,Quesos,Crustáceos,Otros,Carne,Animales,Suero,Filetes,Despojos,Mantequilla,Gallos,Pescado,Pescado,Caballos,Tocino,Carne,Leche,,,,,,,,,,
1996,10,Despojos,Carne,Carne,Otros,Leche,Filetes,Pescado,Huevos,Quesos,Pescado,Carne,Animales,Crustáceos,Suero,Miel,Moluscos,Gallos,Peces,Mantequilla,Productos,Leche,,,,,,,,
1996,11,Peces,Despojos,Productos,Mantequilla,Gallos,Leche,Quesos,Miel,Crustáceos,Carne,Leche,Pescado,Carne,Carne,Carne,Filetes,Animales,Pescado,Carne,Pescado,Moluscos,Suero,,,,,,,
1996,12,Pescado,Peces,Despojos,Leche,Carne,Moluscos,Carne,Carne,Otros,Pescado,Leche,Pieles,Mantequilla,Animales,Animales,Suero,Carne,Tripas,Quesos,Productos,Crustáceos,Gallos,Filetes,Lactosuero,,,,,
1997,1,Caballos,Filetes,Leche,Carne,Huevos,Animales,Despojos,Gallos,Moluscos,Carne,Productos,Mantequilla,Pescado,Pescado,Otros,Suero,Leche,Crustáceos,Quesos,,,,,,,,,,
1997,2,Huevos,Quesos,Leche,Peces,Carne,Pescado,Carne,Carne,Filetes,Huevos,Animales,Moluscos,Otros,Despojos,Leche,Pescado,Gallos,Crustáceos,Suero,Productos,,,,,,,,,
1997,3,Despojos,Caballos,Crustáceos,Filetes,Suero,Peces,Animales,Pescado,Carne,Leche,Carne,Gallos,Carne,Pescado,Quesos,Productos,Huevos,Leche,Mantequilla,Moluscos,,,,,,,,,
1997,4,Suero,Despojos,Carne,Carne,Leche,Gallos,Pescado,Huevos,Huevos,Mantequilla,Leche,Pescado,Animales,Filetes,Carne,Crustáceos,Productos,Tripas,Moluscos,Miel,Pescado,Tocino,Quesos,Peces,,,,,
1997,5,Suero,Pescado,Gallos,Moluscos,Huevos,Filetes,Crustáceos,Carne,Productos,Mantequilla,Pescado,Animales,Despojos,Pescado,Peces,Leche,Carne,Quesos,Leche,,,,,,,,,,
1997,6,Suero,Animales,Moluscos,Carne,Miel,Tocino,Peces,Leche,Crustáceos,Despojos,Huevos,Carne,Pescado,Pescado,Quesos,Mantequilla,Pescado,Filetes,Animales,Productos,Leche,Carne,Gallos,,,,,,
1997,7,Lactosuero,Peces,Pescado,Productos,Despojos,Tripas,Huevos,Pescado,Animales,Gallos,Otros,Quesos,Carne,Filetes,Miel,Mantequilla,Huevos,Caballos,Carne,Suero,Leche,Carne,Leche,Moluscos,Crustáceos,,,,
1997,8,Mantequilla,Crustáceos,Peces,Despojos,Lactosuero,Quesos,Pescado,Animales,Pescado,Moluscos,Huevos,Gallos,Pescado,Productos,Carne,Suero,Carne,Carne,Leche,Leche,Otros,Filetes,,,,,,,
1997,9,Despojos,Mantequilla,Suero,Leche,Quesos,Carne,Huevos,Animales,Carne,Caballos,Peces,Lactosuero,Pescado,Crustáceos,Pescado,Otros,Productos,Gallos,Moluscos,Miel,Filetes,Carne,Leche,Carne,,,,,
1997,10,Productos,Mantequilla,Carne,Moluscos,Leche,Miel,Gallos,Quesos,Leche,Carne,Tocino,Pescado,Cerdas,Carne,Crustáceos,Filetes,Suero,Lactosuero,Huevos,Pescado,Peces,Carne,,,,,,,
1997,11,Otros,Cerdas,Moluscos,Pieles,Leche,Productos,Pescado,Carne,Carne,Crustáceos,Miel,Carne,Gallos,Pescado,Lactosuero,Pescado,Leche,Peces,Suero,Mantequilla,Quesos,Filetes,Despojos,Huevos,,,,,
1997,12,Pescado,Carne,Lactosuero,Carne,Filetes,Quesos,Miel,Pescado,Leche,Crustáceos,Carne,Mantequilla,Moluscos,Suero,Gallos,Peces,Tocino,Caballos,Huevos,Despojos,Productos,Leche,Pescado,Carne,,,,,
1998,1,Carne,Leche,Productos,Peces,Mantequilla,Animales,Pescado,Huevos,Carne,Gallos,Despojos,Moluscos,Carne,Crustáceos,Suero,Pescado,Otros,Pescado,Lactosuero,Huevos,Quesos,Animales,Filetes,Carne,Leche,,,,
1998,2,Suero,Crustáceos,Huevos,Leche,Quesos,Peces,Carne,Carne,Carne,Pescado,Productos,Otros,Carne,Moluscos,Carne,Mantequilla,Gallos,Despojos,Pescado,Lactosuero,Filetes,Animales,Leche,Tocino,,,,,
1998,3,Peces,Filetes,Productos,Pescado,Otros,Suero,Leche,Quesos,Moluscos,Leche,Pescado,Animales,Carne,Carne,Despojos,Mantequilla,Carne,Carne,Gallos,Tocino,Pescado,Crustáceos,Animales,,,,,,
1998,4,Carne,Lactosuero,Pescado,Leche,Huevos,Productos,Filetes,Miel,Carne,Tocino,Animales,Peces,Otros,Gallos,Mantequilla,Crustáceos,Carne,Quesos,Despojos,Suero,Moluscos,Leche,Pescado,Pescado,,,,,
1998,5,Despojos,Leche,Filetes,Gallos,Huevos,Carne,Crustáceos,Carne,Quesos,Huevos,Miel,Caballos,Suero,Pescado,Carne,Moluscos,Carne,Pescado,Peces,Carne,Productos,Mantequilla,Leche,Animales,Lactosuero,Pescado,,,
1998,6,Tocino,Carne,Pescado,Pescado,Moluscos,Filetes,Miel,Carne,Carne,Pescado,Peces,Huevos,Otros,Leche,Suero,Leche,Carne,Mantequilla,Lactosuero,Quesos,Productos,Gallos,Carne,Crustáceos,Carne,,,,
1998,7,Carne,Peces,Lactosuero,Carne,Pescado,Carne,Productos,Moluscos,Otros,Quesos,Leche,Carne,Carne,Caballos,Suero,Tocino,Gallos,Crustáceos,Tripas,Leche,Filetes,Pescado,Mantequilla,Carne,,,,,
1998,8,Peces,Crustáceos,Filetes,Carne,Huevos,Moluscos,Caballos,Productos,Lactosuero,Pescado,Carne,Mantequilla,Pescado,Gallos,Leche,Leche,Animales,Suero,Carne,Tocino,Carne,Pescado,Animales,Quesos,,,,,
1998,9,Crustáceos,Pescado,Suero,Lactosuero,Gallos,Despojos,Otros,Carne,Moluscos,Pescado,Mantequilla,Filetes,Leche,Huevos,Peces,Animales,Quesos,Carne,Productos,Carne,Leche,Animales,Carne,Caballos,Miel,Tocino,Pescado,,
1998,10,Mantequilla,Suero,Leche,Gallos,Carne,Carne,Lactosuero,Crustáceos,Miel,Filetes,Otros,Pescado,Productos,Carne,Leche,Quesos,Pieles,Pescado,Peces,Moluscos,Caballos,,,,,,,,
1998,11,Carne,Filetes,Carne,Tocino,Peces,Carne,Crustáceos,Leche,Mantequilla,Leche,Moluscos,Miel,Huevos,Quesos,Suero,Pescado,Despojos,Productos,Gallos,Carne,Animales,Pescado,Pescado,Lactosuero,Otros,,,,
1998,12,Moluscos,Suero,Miel,Carne,Peces,Pieles,Carne,Otros,Carne,Pescado,Crustáceos,Productos,Filetes,Carne,Pescado,Despojos,Leche,Gallos,Tocino,Animales,Quesos,Pescado,Lactosuero,Leche,,,,,
1999,1,Filetes,Pescado,Crustáceos,Leche,Carne,Suero,Animales,Gallos,Mantequilla,Carne,Carne,Lactosuero,Huevos,Moluscos,Despojos,Otros,Leche,Carne,Quesos,Carne,Productos,Pescado,,,,,,,
1999,2,Carne,Leche,Despojos,Gallos,Miel,Pescado,Caballos,Productos,Tocino,Pescado,Crustáceos,Otros,Leche,Carne,Lactosuero,Suero,Filetes,Mantequilla,Quesos,Carne,Huevos,Peces,Carne,,,,,,
1999,3,Animales,Las,Suero,Carne,Crustáceos,Tocino,Quesos,Leche,Animales,Moluscos,Leche,Filetes,Carne,Productos,Pescado,Otros,Peces,Pescado,Carne,Lactosuero,Carne,Mantequilla,Carne,Gallos,Pescado,,,,
1999,4,Carne,Huevos,Animales,Marfil,Carne,Productos,Huesos,Suero,Cerdas,Despojos,Quesos,Carne,Animales,Peces,Gallos,Lactosuero,Pescado,Carne,Leche,Leche,Moluscos,Filetes,Pescado,Crustáceos,Tocino,Mantequilla,,,
1999,5,Huevos,Leche,Mantequilla,Suero,Caballos,Carne,Animales,Animales,Otros,Miel,Moluscos,Pescado,Carne,Carne,Pescado,Quesos,Tocino,Leche,Productos,Peces,Crustáceos,Pescado,Lactosuero,Tripas,Gallos,Carne,Filetes,,
1999,6,Carne,Mantequilla,Lactosuero,Huevos,Carne,Moluscos,Leche,Tocino,Productos,Crustáceos,Quesos,Caballos,Leche,Suero,Carne,Carne,Pescado,Pescado,Filetes,Otros,Huevos,Gallos,Peces,,,,,,
1999,7,Animales,Mantequilla,Pieles,Leche,Leche,Huevos,Moluscos,Quesos,Gallos,Tripas,Animales,Crustáceos,Carne,Pescado,Tocino,Suero,Productos,Pescado,Lactosuero,Otros,Carne,Filetes,Carne,Peces,,,,,
1999,8,Caballos,Productos,Leche,Animales,Carne,Carne,Despojos,Animales,Crustáceos,Pescado,Peces,Filetes,Mantequilla,Carne,Leche,Suero,Tocino,Quesos,Carne,Gallos,Huevos,Lactosuero,,,,,,,
1999,9,Suero,Leche,Crustáceos,Otros,Lactosuero,Peces,Leche,Filetes,Carne,Carne,Pescado,Mantequilla,Animales,Despojos,Tocino,Animales,Moluscos,Carne,Productos,Huevos,Carne,Marfil,Pescado,Quesos,Pescado,Gallos,,,
1999,10,Despojos,Miel,Carne,Carne,Tocino,Pescado,Leche,Carne,Gallos,Leche,Crustáceos,Mantequilla,Carne,Suero,Productos,Moluscos,Huevos,Quesos,Lactosuero,Animales,Pescado,Caballos,Otros,Pescado,Filetes,,,,
1999,11,Leche,Caballos,Gallos,Lactosuero,Productos,Tocino,Despojos,Suero,Miel,Pescado,Moluscos,Carne,Mantequilla,Huevos,Carne,Filetes,Animales,Otros,Carne,Pescado,Carne,Carne,Crustáceos,Animales,Quesos,Leche,Peces,,
1999,12,Leche,Suero,Productos,Pescado,Pescado,Despojos,Miel,Carne,Productos,Filetes,Carne,Leche,Animales,Tocino,Quesos,Pescado,Moluscos,Huevos,Lactosuero,Carne,Caballos,Otros,Carne,Mantequilla,Crustáceos,Peces,Gallos,,
2000,1,Gallos,Miel,Pescado,Carne,Lactosuero,Leche,Moluscos,Carne,Mantequilla,Pescado,Animales,Filetes,Suero,Tocino,Otros,Pescado,Animales,Leche,Quesos,Carne,Caballos,Carne,Productos,Crustáceos,Carne,Despojos,Pieles,,
2000,2,Pescado,Suero,Filetes,Carne,Pescado,Productos,Despojos,Miel,Carne,Animales,Gallos,Productos,Huevos,Leche,Tocino,Moluscos,Pescado,Peces,Carne,Leche,Carne,Crustáceos,Carne,Caballos,Mantequilla,Lactosuero,Quesos,,
2000,3,Productos,Miel,Productos,Tocino,Gallos,Suero,Carne,Carne,Animales,Filetes,Carne,Mantequilla,Despojos,Pescado,Lactosuero,Tripas,Peces,Crustáceos,Otros,Leche,Carne,Moluscos,Leche,Pescado,Quesos,Animales,Pescado,Carne,Huevos
2000,4,Huevos,Carne,Leche,Tripas,Productos,Leche,Suero,Peces,Filetes,Mantequilla,Moluscos,Crustáceos,Animales,Tocino,Carne,Huevos,Pescado,Carne,Despojos,Gallos,Carne,Quesos,Pescado,,,,,,
2000,5,Pescado,Huevos,Animales,Carne,Carne,Despojos,Animales,Pieles,Quesos,Tripas,Crustáceos,Tocino,Suero,Carne,Peces,Pescado,Filetes,Lactosuero,Pescado,Mantequilla,Gallos,Productos,Moluscos,Carne,Carne,Miel,Leche,Leche,
2000,6,Pieles,Caballos,Suero,Carne,Gallos,Despojos,Huevos,Pescado,Leche,Tocino,Miel,Leche,Pescado,Mantequilla,Pescado,Moluscos,Carne,Marfil,Crustáceos,Filetes,Productos,Animales,Carne,Peces,Huevos,Carne,Carne,Lactosuero,Quesos
2000,7,Otros,Carne,Carne,Despojos,Pescado,Productos,Quesos,Filetes,Gallos,Leche,Caballos,Miel,Animales,Tocino,Moluscos,Pescado,Peces,Leche,Lactosuero,Mantequilla,Suero,Crustáceos,Huevos,Carne,,,,,
2000,8,Leche,Carne,Despojos,Crustáceos,Huevos,Suero,Productos,Huevos,Carne,Moluscos,Tripas,Carne,Gallos,Carne,Quesos,Filetes,Mantequilla,Miel,Animales,Tocino,Leche,Pescado,Lactosuero,Pescado,Caballos,Pescado,,,
2000,9,Pieles,Productos,Leche,Carne,Leche,Despojos,Crustáceos,Huevos,Carne,Quesos,Carne,Carne,Tocino,Moluscos,Mantequilla,Caballos,Peces,Suero,Pescado,Pescado,Otros,Gallos,Lactosuero,Pescado,Huevos,Animales,Filetes,,
2000,10,Animales,Moluscos,Pescado,Carne,Peces,Mantequilla,Animales,Leche,Miel,Quesos,Tocino,Pescado,Productos,Suero,Carne,Tripas,Productos,Gallos,Crustáceos,Carne,Despojos,Huevos,Leche,Filetes,Carne,,,,
2000,11,Carne,Caballos,Otros,Moluscos,Suero,Coral,Quesos,Animales,Pescado,Mantequilla,Leche,Crustáceos,Despojos,Miel,Carne,Gallos,Pescado,Filetes,Productos,Huevos,Tocino,Leche,Carne,Carne,Lactosuero,Peces,,,
2000,12,Filetes,Pieles,Crustáceos,Tocino,Huevos,Peces,Quesos,Caballos,Gallos,Animales,Pescado,Carne,Otros,Carne,Leche,Huevos,Carne,Productos,Suero,Leche,Lactosuero,Pescado,Miel,Carne,Moluscos,Despojos,Pescado,Mantequilla,Animales
2001,1,Productos,Filetes,Gallos,Crustáceos,Mantequilla,Miel,Carne,Huevos,Pescado,Huevos,Productos,Pescado,Tocino,Moluscos,Carne,Animales,Leche,Pescado,Quesos,Carne,Animales,Leche,Carne,Caballos,Suero,Despojos,Lactosuero,,
2001,2,Leche,Tripas,Carne,Despojos,Suero,Productos,Crustáceos,Pescado,Gallos,Carne,Animales,Lactosuero,Pescado,Carne,Leche,Quesos,Moluscos,Peces,Pescado,Animales,Filetes,Carne,Miel,Coral,Pieles,Carne,Tocino,Mantequilla,
